,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
7053,35,1848,1,1,1,39767.4697900188,0.26,15984.88,137582.82750801666
7054,38,3840,2,1,5,113656.11747044369,0.32,20073.03,212202.118749174
7055,50,3510,1,1,1,125395.254467994,0.21,82340.21,125395.254467994
7056,37,1734,1,3,1,-129090.0954019796,0.03,116936.08,-129090.0954019796
7057,55,1660,2,4,5,266054.22528189706,0.3,54369.79,266054.22528189706
7058,47,1658,1,1,1,-72122.86629531134,0.3,54071.71,-72122.86629531134
7059,63,3112,1,1,1,32757.56426407201,0.23,87918.52,32757.56426407201
7060,58,1667,2,4,5,49362.299314946176,0.14,112188.61,49362.299314946176
7061,52,1667,3,1,5,19033.009483229533,0.09,123531.71,19033.009483229533
7062,54,1667,3,1,3,-172343.0449433611,0.15,45783.28,-172343.0449433611
7063,57,3296,1,1,1,320392.8057511848,0.21,106440.19,320392.8057511848
7064,42,1617,1,1,1,38009.37766184819,0.05,73717.83,38009.37766184819
7065,37,1430,1,3,1,87154.97705274825,0.06,30898.94,127948.21032844426
7066,59,2216,3,2,3,218494.4741520249,0.09,81134.89,218494.4741520249
7067,49,1883,2,1,3,562835.7603117157,0.14,94593.72,562835.7603117157
7068,61,1883,3,4,3,-288772.48142504774,0.15,66765.07,-288772.48142504774
7069,44,1576,1,1,1,71711.92933868333,0.02,51006.88,72597.93564235153
7070,60,3600,2,1,3,35535.22875692862,0.31,10930.48,35535.22875692862
7071,53,3061,1,1,1,-104731.55555097193,0.11,98597.91,-104731.55555097193
7072,42,2200,1,4,1,-9298.540037165074,0.13,37067.97,39337.08177152108
7073,50,2250,2,2,3,86587.92813713325,0.08,59501.77,86587.92813713325
7074,40,3400,2,2,5,167.7994790297223,0.16,51916.4,167.7994790297223
7075,50,1592,3,1,1,23662.56901510429,0.16,65850.74,23662.56901510429
7076,46,1482,1,4,1,507613.3319079895,0.35,25681.2,567613.3319079895
7077,54,2286,3,2,5,-203588.28986662143,0.22,118276.63,-203588.28986662143
7078,61,1428,2,3,1,-119105.68978907914,0.25,29950.63,-119105.68978907914
7079,46,3185,1,1,1,234777.3530804953,0.21,100353.52,234777.3530804953
7080,56,2151,3,2,3,10366.4355757544,0.16,18871.5,14537.825526251094
7081,46,1698,1,1,1,73239.74640867535,0.26,81501.02,73239.74640867535
7082,55,3153,1,1,1,4336.024092156959,0.24,91519.29,4336.024092156959
7083,57,1653,1,1,1,44834.19410805883,0.02,81817.74,44834.19410805883
7084,51,1377,3,1,3,154826.8637884955,0.13,59037.32,154826.8637884955
7085,50,3248,1,1,1,124614.55999874522,0.28,83734.53,124614.55999874522
7086,57,3154,3,1,3,97723.5377190406,0.02,47509.93,97723.5377190406
7087,53,3024,2,1,1,-141989.3188236141,0.13,69616.47,-141989.3188236141
7088,38,3536,2,1,5,41432.59677722928,0.07,60705.89,41432.59677722928
7089,54,3126,2,1,3,103273.8832536191,0.33,26712.9,118509.65753135679
7090,54,3126,3,1,3,83225.14369813814,0.13,62295.9,83225.14369813814
7091,61,3035,1,1,1,131215.82156287314,0.15,57863.37,131215.82156287314
7092,46,1502,1,4,1,188260.71344063192,0.01,71657.43,188260.71344063192
7093,48,1732,1,1,1,114798.01665311473,0.2,47287.17,126595.5518575251
7094,54,1344,2,1,3,10302.235218266029,0.07,58045.04,10302.235218266029
7095,54,1426,2,3,3,13718.087297559485,0.3,75455.45,13718.087297559485
7096,54,1377,3,1,1,87454.9064968446,0.14,114006.03,87454.9064968446
7097,52,3099,3,1,3,83775.61697575693,0.12,26402.18,94973.07114235856
7098,50,3099,2,1,3,13575.356697119125,0.09,73383.9,13575.356697119125
7099,47,1260,2,3,1,322586.52551918966,0.08,54276.73,322586.52551918966
7100,60,1651,1,3,1,-176721.8368538604,0.25,110711.31,-176721.8368538604
7101,40,1428,1,3,1,681094.3277475233,0.02,102536.24,681094.3277475233
7102,46,2754,1,2,1,94402.37637478126,0.16,21090.05,129468.86048102197
7103,37,1613,1,1,1,86470.44069568579,0.23,139010.98,86470.44069568579
7104,37,1879,1,1,1,-22822.380328990523,0.33,63491.44,-22822.380328990523
7105,53,1674,1,1,1,-148822.23496143392,0.13,127258.88,-148822.23496143392
7106,53,1767,1,1,1,5670.191997885747,0.35,167447.68,5670.191997885747
7107,48,2391,1,2,1,344940.952874076,0.34,163262.21,344940.952874076
7108,43,1699,3,1,1,-111981.125422383,0.29,80158.18,-111981.125422383
7109,38,1824,1,1,1,-7638.342454410184,0.16,31055.58,80463.55069635941
7110,38,1913,1,4,1,-213609.3219362302,0.13,122699.46,-213609.3219362302
7111,59,1714,1,4,1,-136869.8520329744,0.23,7087.4,-136869.8520329744
7112,53,1377,3,3,5,-80533.70193499252,0.23,20888.49,-62804.69989717166
7113,57,1377,2,3,5,-32622.85510437143,0.24,140926.01,-32622.85510437143
7114,56,3126,1,1,1,17011.939682042,0.17,201484.96,17011.939682042
7115,43,2778,1,3,1,26972.42336161796,0.03,47304.27,31625.92674434511
7116,50,1746,1,1,1,519537.0412976501,0.15,90669.27,519537.0412976501
7117,58,3574,2,1,3,127098.64032468958,0.33,61105.99,127098.64032468958
7118,41,1919,1,4,1,39385.83655564154,0.34,139539.41,39385.83655564154
7119,47,3173,2,1,5,-25507.124416735493,0.34,16307.23,24452.845306374827
7120,49,3173,3,1,5,-96989.3834246248,0.26,227626.1,-96989.3834246248
7121,50,2986,1,1,1,-109755.6428340376,0.19,38958.7,-85306.68974279144
7122,37,2972,1,1,1,-222434.1354947124,0.15,32243.96,-135639.67135327426
7123,55,2944,1,1,1,174280.52394515247,0.28,43606.75,180307.3291120186
7124,42,1738,1,1,1,-111982.92295470105,0.31,57145.28,-111982.92295470105
7125,58,1570,2,1,3,63374.43913846538,0.21,37343.78,63374.43913846538
7126,59,1570,3,1,3,8238.704489041962,0.14,83125.74,8238.704489041962
7127,48,1692,3,1,3,-95356.5131739452,0.05,30816.21,-88793.19194574605
7128,53,1415,1,3,1,5257.115881129816,0.28,10521.51,16128.516772381354
7129,44,1605,1,4,1,5003.205622855381,0.28,107320.26,5003.205622855381
7130,36,1814,1,4,1,108120.15967173876,0.24,62451.49,108120.15967173876
7131,62,3324,1,1,1,-159041.26074048888,0.27,105944.69,-159041.26074048888
7132,47,3185,3,1,5,132803.69385492793,0.18,75498.49,132803.69385492793
7133,43,1716,1,1,1,219153.98612540847,0.0,12523.93,219153.98612540847
7134,55,3296,3,1,3,-75114.31094200582,0.07,41024.08,-75114.31094200582
7135,45,1617,1,1,1,253069.3311792753,0.07,97659.2,253069.3311792753
7136,47,1698,1,1,1,-73137.59774496894,0.24,98405.8,-73137.59774496894
7137,48,1681,1,1,1,110080.28194093006,0.26,70355.44,110080.28194093006
7138,52,3911,2,1,3,162477.62621461725,0.04,104442.44,162477.62621461725
7139,41,1617,1,1,1,67156.63920907695,0.13,24718.41,120430.0084391484
7140,54,3153,1,1,1,48164.34003808252,0.05,23352.22,51535.5480562323
7141,50,2582,3,2,5,65559.69809433428,0.11,74550.38,65559.69809433428
7142,49,2202,3,2,3,118092.552767502,0.19,7312.38,128194.63902966274
7143,36,1327,3,3,3,632.2264993962985,0.11,29541.83,46904.88084461873
7144,43,1649,1,1,1,205099.1513063014,0.04,53115.43,205099.1513063014
7145,51,1648,1,4,1,-22021.88803741092,0.26,3149.36,-17597.24833785192
7146,59,1261,3,3,5,103800.50459412532,0.26,69532.01,103800.50459412532
7147,59,1372,1,1,1,264786.19078603026,0.29,31273.8,264786.19078603026
7148,53,3126,1,1,1,116099.49220739093,0.2,95542.56,116099.49220739093
7149,54,1667,1,1,1,-13444.733495965658,0.15,46871.92,-8424.563192396105
7150,54,3621,2,1,3,84410.68440387471,0.01,45128.09,84410.68440387471
7151,62,3112,3,1,2,62832.35615252255,0.26,71133.59,62832.35615252255
7152,56,3040,3,1,2,40700.040809017904,0.27,67963.56,40700.040809017904
7153,37,3536,2,1,4,114388.03633914144,0.25,18417.35,207235.8151979866
7154,59,3040,1,1,1,25462.46806198905,0.04,5866.3,25462.46806198905
7155,42,1753,3,1,3,34385.7331682219,0.01,231777.12,34385.7331682219
7156,52,3126,3,1,5,47077.78161299228,0.17,149663.72,47077.78161299228
7157,49,3126,2,1,5,103589.23320602567,0.0,11284.79,103589.23320602567
7158,55,3040,3,1,5,-381418.12492605246,0.25,82134.93,-381418.12492605246
7159,59,2944,1,1,1,601961.2674996869,0.06,70876.6,601961.2674996869
7160,51,1891,1,4,1,-90208.5405574075,0.06,46698.36,-86234.47931003591
7161,45,3266,1,1,1,-56735.228263981866,0.09,23375.0,-32489.464274015685
7162,48,3091,2,1,5,-130252.6923718826,0.23,10362.38,-110549.82150580887
7163,61,1433,1,3,1,460546.9356268941,0.18,105611.98,460546.9356268941
7164,45,3173,3,1,5,-90208.3651612176,0.16,12007.05,-68067.3236484353
7165,45,3091,2,1,5,260392.4139041416,0.07,152042.38,260392.4139041416
7166,44,1398,2,4,5,-196365.31492061523,0.12,103961.98,-196365.31492061523
7167,52,3153,3,1,4,-374054.4357505163,0.23,97246.05,-374054.4357505163
7168,40,3217,1,1,1,133666.60338722312,0.04,38913.83,150833.10775401126
7169,46,1698,1,1,1,364694.486539215,0.03,9535.75,367667.3211147858
7170,59,3296,1,1,1,71592.8969988235,0.22,26091.64,71592.8969988235
7171,55,3296,3,1,2,-159604.33416735107,0.31,35915.42,-156470.64354755278
7172,46,1367,3,3,5,48636.25062920255,0.29,12138.34,85216.94358007936
7173,48,1367,2,3,3,15674.38481876696,0.0,20904.06,15674.38481876696
7174,54,1426,2,3,4,-229492.5579352187,0.06,18549.21,-226279.16346656377
7175,37,1226,1,3,1,3590.2679963922,0.11,105159.22,3590.2679963922
7176,41,1649,1,1,1,192495.80125324425,0.1,25217.9,234303.39753805066
7177,52,1653,1,1,1,-115157.92754951864,0.24,75690.68,-115157.92754951864
7178,53,1653,1,1,1,-9975.394536653215,0.27,81224.73,-9975.394536653215
7179,35,2938,1,1,1,164163.25861197742,0.03,32017.48,187233.6093773738
7180,55,3154,1,1,1,133471.34923447075,0.0,140182.66,133471.34923447075
7181,37,1674,1,3,1,-69631.20082177577,0.19,31252.55,28025.733634242584
7182,50,1290,1,3,1,750842.3176103287,0.19,6822.23,759030.8638408167
7183,57,1290,1,3,1,22315.830744744515,0.07,28315.97,23655.516620186783
7184,41,1440,1,3,1,80785.79469991238,0.27,35961.66,144218.5463270527
7185,38,1411,3,3,5,-64178.12527082042,0.24,15170.6,11183.410323970711
7186,62,1461,1,3,1,-120435.1754146831,0.34,124525.7,-120435.1754146831
7187,60,1461,1,3,1,65346.073144812144,0.07,49771.38,65346.073144812144
7188,47,1418,2,3,5,17945.271577854568,0.0,102723.01,17945.271577854568
7189,56,1299,1,1,1,27051.26305917848,0.19,37954.11,33533.44537345323
7190,51,1299,1,3,1,117725.24214588838,0.14,50133.78,121461.53314352328
7191,42,1514,1,3,1,-215596.17429466447,0.08,103705.23,-215596.17429466447
7192,43,1361,2,3,4,-330246.1240488984,0.2,24472.45,-271566.31067958794
7193,40,1284,1,3,1,108333.06676134696,0.22,28289.78,196299.9286237766
7194,43,1284,1,3,1,-101784.474588869,0.11,10259.02,-86049.85484665567
7195,39,1387,2,3,5,141818.48565852808,0.13,181167.01,141818.48565852808
7196,37,1690,1,1,1,399108.58293484687,0.01,63831.63,399108.58293484687
7197,53,1794,1,1,1,34095.64052775087,0.33,25965.99,59095.64052775087
7198,42,1725,1,1,1,-11935.176590925328,0.28,127107.86,-11935.176590925328
7199,45,1812,3,1,3,24223.32085908403,0.02,86729.9,24223.32085908403
7200,40,1680,1,4,1,212962.86038528764,0.05,71321.02,212962.86038528764
7201,53,1776,1,1,1,324906.8587350845,0.18,45392.47,332939.9618950622
7202,46,1803,1,1,1,430988.1774264295,0.19,53384.71,430988.1774264295
7203,48,1803,1,1,1,-27461.84765974376,0.34,33550.79,15283.113806423764
7204,46,2428,2,2,1,-70534.43825401715,0.17,34530.6,-70534.43825401715
7205,37,1982,2,1,3,58042.15364340427,0.1,34668.69,79994.58578238364
7206,46,1826,1,1,1,87297.6155070366,0.19,85325.2,87297.6155070366
7207,49,1799,1,1,1,441590.430556038,0.29,88447.39,441590.430556038
7208,40,1564,1,4,1,473265.8675935631,0.33,139923.06,473265.8675935631
7209,53,1844,1,4,1,35743.19479051988,0.27,140526.09,35743.19479051988
7210,57,1397,1,3,1,102916.16847886938,0.0,57758.43,102916.16847886938
7211,50,1293,1,1,1,-325659.13524687267,0.35,32231.83,-289085.921568926
7212,35,1474,1,1,1,8536.690586173992,0.33,40294.12,71907.56045561272
7213,37,2206,1,4,1,57140.95044189684,0.28,96292.71,57140.95044189684
7214,57,1772,1,4,1,212356.8836644301,0.2,31473.42,216392.28197577412
7215,44,1709,1,1,1,88317.64849691908,0.26,38489.78,132582.35338517273
7216,41,1775,3,4,5,123930.40496127305,0.24,51920.88,123930.40496127305
7217,58,2463,2,2,3,773516.1761167442,0.27,235498.34,773516.1761167442
7218,57,2463,3,2,3,-241146.7378533367,0.03,71837.48,-241146.7378533367
7219,46,2368,3,2,5,138044.71951238043,0.29,28267.27,178148.96485839674
7220,58,1481,3,3,4,81270.82744138977,0.13,70244.71,81270.82744138977
7221,57,2096,2,2,5,21342.80934217032,0.31,10038.74,23446.17314178263
7222,56,2151,3,2,4,-181651.4988372188,0.22,32989.38,-177840.8541102099
7223,37,1716,1,1,1,145659.96716827014,0.28,51522.12,150398.38514638762
7224,35,3235,3,1,3,-43768.70234129072,0.07,11059.41,-23644.943256440067
7225,37,2518,3,2,4,22130.072214415264,0.32,87284.45,22130.072214415264
7226,57,3761,2,1,5,490717.524421549,0.27,87731.81,490717.524421549
7227,35,1189,2,3,5,-306717.28098034795,0.14,57908.49,-306717.28098034795
7228,42,1189,3,3,5,-86319.6383468805,0.04,32446.92,-78069.77627107911
7229,35,3120,2,1,5,-80932.12110528596,0.11,50094.66,-80932.12110528596
7230,48,2005,3,2,5,-36670.79121232202,0.21,36110.55,-26811.314251288106
7231,49,2005,1,2,1,-77143.26969412407,0.08,127498.91,-77143.26969412407
7232,35,2462,3,2,3,197042.2836274168,0.16,36595.08,215785.68454335743
7233,45,2622,1,3,1,144220.90338728385,0.04,37758.55,155801.62250042954
7234,35,3035,3,1,5,-246774.87168103765,0.24,105587.46,-246774.87168103765
7235,56,1635,2,3,3,316261.79543626565,0.0,36787.34,316261.79543626565
7236,62,1999,3,2,2,-175131.87712529732,0.1,29008.09,-175131.87712529732
7237,61,1999,3,2,5,-15147.773987896991,0.03,22643.95,-15147.773987896991
7238,51,4354,3,2,4,-207324.82089163747,0.23,34193.0,-196391.04598808778
7239,54,2322,1,2,1,-48336.71905667456,0.31,151501.46,-48336.71905667456
7240,60,3153,1,1,1,-56590.21048558108,0.18,60470.16,-56590.21048558108
7241,41,1738,1,1,1,24087.172130202915,0.25,74369.85,24087.172130202915
7242,39,1585,1,1,1,20339.94949914324,0.24,7169.99,53811.284548729105
7243,59,2966,1,1,1,136433.86781521837,0.27,52884.32,136433.86781521837
7244,44,2296,1,2,1,-94743.68374280844,0.21,20947.74,-39044.82140922956
7245,52,2640,1,3,1,-159495.73631471902,0.04,58600.97,-159495.73631471902
7246,52,2193,2,2,5,100108.05952603168,0.26,98301.45,100108.05952603168
7247,35,2969,2,2,5,-8651.079191752822,0.24,85872.78,-8651.079191752822
7248,35,6282,3,3,1,-116648.54489988662,0.19,20350.7,-66629.02880241448
7249,40,1189,2,3,3,-119169.87219224166,0.28,48995.66,-119169.87219224166
7250,44,1189,3,3,3,-130926.8819835018,0.02,17502.34,-126478.48426688064
7251,60,2216,1,2,1,34811.319318667025,0.15,4036.26,34811.319318667025
7252,56,3154,1,1,1,140376.58625721897,0.14,75005.39,140376.58625721897
7253,55,1226,1,3,1,42747.09153688292,0.04,127956.1,42747.09153688292
7254,47,1443,3,1,3,-317486.8030189848,0.18,42767.96,-317486.8030189848
7255,54,1374,1,3,1,-47617.64046211037,0.26,127483.65,-47617.64046211037
7256,38,2210,2,2,5,53395.80354996376,0.2,126077.25,53395.80354996376
7257,42,3051,3,3,5,45711.66864720843,0.18,180061.55,45711.66864720843
7258,57,3101,3,3,4,25984.045305756823,0.27,81473.88,25984.045305756823
7259,53,1477,1,3,1,1641.7484347681377,0.02,78342.32,1641.7484347681377
7260,52,1359,2,3,5,34469.987351787815,0.25,82078.95,34469.987351787815
7261,38,1487,3,3,5,-52086.97921998174,0.16,139309.87,-52086.97921998174
7262,38,2181,2,3,5,-136400.4410611931,0.07,90321.99,-136400.4410611931
7263,54,1395,1,3,1,-9877.873131356831,0.09,110416.97,-9877.873131356831
7264,38,1421,1,3,1,-193956.4986916323,0.27,181193.71,-193956.4986916323
7265,40,2798,1,2,1,2060.4529195974987,0.11,129989.53,2060.4529195974987
7266,37,2592,1,2,1,105341.2078214455,0.17,60698.04,105341.2078214455
7267,50,2785,1,2,1,-8306.592307534645,0.27,74697.38,-8306.592307534645
7268,42,1722,1,1,1,-138376.61858302218,0.33,37986.02,-85972.46780609827
7269,59,1446,1,4,1,779747.2920498837,0.19,66051.72,779747.2920498837
7270,57,1354,2,3,5,-41977.52929254996,0.3,154654.68,-41977.52929254996
7271,44,2198,3,2,5,-260518.7184166601,0.1,26797.87,-234750.03548608682
7272,60,1327,3,3,3,-29516.661664882573,0.19,94054.41,-29516.661664882573
7273,38,1578,1,1,1,-169169.69829722648,0.22,35183.74,-91037.69640582598
7274,55,1959,2,4,5,17782.37481307912,0.19,22917.49,26911.666696580916
7275,52,1424,3,3,5,8136.254313721412,0.2,102158.7,8136.254313721412
7276,50,2156,1,2,1,4419.299516219659,0.04,130169.57,4419.299516219659
7277,39,1219,2,3,3,-175379.10745597348,0.29,155190.46,-175379.10745597348
7278,53,1388,2,3,5,-295219.90006862127,0.28,62217.3,-295219.90006862127
7279,51,1461,3,3,3,-73427.64091917129,0.26,26556.09,-46791.016348925536
7280,58,3574,2,1,5,190422.7770837101,0.13,87976.19,190422.7770837101
7281,57,1635,2,3,2,189961.208251213,0.23,27800.94,192970.97217108135
7282,57,3574,2,1,5,-111156.40856742817,0.28,86838.54,-111156.40856742817
7283,38,1415,3,3,5,-113431.48494292972,0.24,34034.97,-81242.70340487608
7284,51,1237,2,3,5,-99791.32705197472,0.13,150615.57,-99791.32705197472
7285,52,3099,2,1,5,18255.40143221309,0.28,102833.52,18255.40143221309
7286,44,2717,3,3,5,-114065.3507466483,0.05,69165.47,-114065.3507466483
7287,58,1367,1,1,1,96711.86567006256,0.22,118236.21,96711.86567006256
7288,58,3296,3,1,3,-181855.4676514906,0.14,192127.44,-181855.4676514906
7289,52,1374,3,3,1,-55792.81372099398,0.31,18535.23,-37674.843710914516
7290,47,1374,2,3,3,-61875.71359006783,0.27,13936.85,-26855.751581726763
7291,49,3002,2,3,4,-60240.12894424875,0.3,45910.24,-60240.12894424875
7292,58,2838,3,3,3,-244261.3427859984,0.28,157256.55,-244261.3427859984
7293,62,3216,2,1,2,-118885.95978135565,0.08,58236.9,-118885.95978135565
7294,36,1337,1,3,1,-141134.00670850443,0.16,5737.78,-118870.12517930505
7295,46,3248,3,1,5,-248196.2476676395,0.13,15484.25,-227277.8623248275
7296,55,2216,3,2,3,-67597.08367879291,0.3,15573.78,-57700.645674784246
7297,36,1618,1,1,1,103961.95405503122,0.1,28358.82,172736.09326783332
7298,37,3806,1,3,1,6483.5651822663,0.05,70718.33,6483.5651822663
7299,62,3670,2,3,5,8040.506676576475,0.19,104910.32,8040.506676576475
7300,50,1977,1,4,1,24716.486067097623,0.12,89405.34,24716.486067097623
7301,42,1532,1,3,1,-20338.47190726568,0.13,23248.51,25698.58847665749
7302,47,1372,3,3,4,53130.5971470224,0.25,25013.68,98963.7935210142
7303,40,2013,2,4,5,-9616.962142738435,0.15,43765.72,-9616.962142738435
7304,40,2073,3,3,4,-105099.45402388964,0.03,130707.22,-105099.45402388964
7305,35,1415,3,3,5,-80111.02271285946,0.1,35198.14,-57858.91316289196
7306,62,1999,1,2,1,-95915.64821458596,0.19,56678.21,-95915.64821458596
7307,52,1237,2,3,4,329395.14224149846,0.06,59783.62,329395.14224149846
7308,62,2759,1,3,1,59990.76898706699,0.18,219531.26,59990.76898706699
7309,44,2621,2,4,5,-35887.69566063382,0.02,34087.56,-33126.32950079575
7310,55,2722,2,4,3,489363.738283902,0.32,187971.05,489363.738283902
7311,47,1367,3,3,5,-265332.3235262183,0.24,22373.26,-216411.42413144963
7312,43,6813,3,3,5,-162904.95537273094,0.3,113607.99,-162904.95537273094
7313,41,2867,2,1,5,41170.774794294215,0.29,36694.08,54951.97604497499
7314,50,1502,1,4,1,548304.0176344835,0.1,18695.51,560114.4056051363
7315,51,2816,1,3,1,9502.336021113731,0.19,27321.66,37552.98670744621
7316,43,1361,2,3,5,30203.044101107964,0.17,36121.61,44482.61217852673
7317,41,1432,3,1,5,98822.43749740708,0.24,43036.47,98822.43749740708
7318,35,1411,1,3,1,101902.46020586742,0.08,40670.03,146377.85877423378
7319,38,1411,3,3,3,-95667.35048639835,0.04,82678.04,-95667.35048639835
7320,44,1263,2,3,5,40799.625305784175,0.1,67633.13,40799.625305784175
7321,52,1472,2,3,5,-7222.059501581929,0.03,34512.93,-5847.460446546882
7322,37,1411,3,3,4,-110885.4092282057,0.07,76942.34,-110885.4092282057
7323,58,1323,2,3,4,-10099.56739986686,0.24,49202.31,-10099.56739986686
7324,37,1434,1,1,1,150946.76804628843,0.15,82456.25,150946.76804628843
7325,57,1599,3,3,1,-163392.21775632634,0.22,110232.48,-163392.21775632634
7326,50,1460,1,3,1,80544.35347890107,0.32,61033.6,80544.35347890107
7327,44,1514,1,3,1,-30553.16439627121,0.22,18475.62,21100.26960356898
7328,44,1453,1,3,1,405906.13890913926,0.28,192251.07,405906.13890913926
7329,41,1361,2,3,5,179896.93255747826,0.19,74322.9,179896.93255747826
7330,56,1323,2,3,5,129725.56041029283,0.21,120838.73,129725.56041029283
7331,38,1387,2,3,5,109214.44975881268,0.08,49522.27,109214.44975881268
7332,47,1428,3,3,5,-33223.791284043225,0.02,60854.55,-33223.791284043225
7333,51,1516,2,3,5,-150926.8380970507,0.11,127540.2,-150926.8380970507
7334,42,2061,3,4,1,-223476.9643821384,0.06,111631.68,-223476.9643821384
7335,37,2061,1,4,1,63394.81728845088,0.06,74228.73,63394.81728845088
7336,35,1733,2,4,4,237258.774430338,0.3,64046.17,237258.774430338
7337,52,2290,3,3,3,5732.8143379716175,0.23,82871.0,5732.8143379716175
7338,37,2225,2,3,1,-152664.6454872488,0.13,106224.49,-152664.6454872488
7339,35,3416,2,3,5,-50850.11376510463,0.2,36298.64,-29490.175759276986
7340,35,3416,2,3,5,78999.19211177532,0.13,73022.71,78999.19211177532
7341,35,3416,2,3,5,24314.55066633273,0.29,71255.29,24314.55066633273
